Year,Semester,World region,Country,Administrative Division,Disease,Serotype/Subtype/Genotype,Animal Category,Species,Event_id,Outbreak_id,New outbreaks,Susceptible,Measuring units,Cases,Killed and disposed of,Slaughtered,Deaths,Vaccinated
2024,Jan-Jun 2024,Africa,Lesotho,"Leribe","Rabies virus (Inf. with)","not sampled",Domestic,"Cattle",-,-,-,5,Animal,1,1,0,0,5
2024,Jan-Jun 2024,Africa,Lesotho,"Mafeteng","Rabies virus (Inf. with)","not sampled",Domestic,"",-,-,1,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Lesotho,"Mafeteng","Rabies virus (Inf. with)","not sampled",Domestic,"Dogs",-,-,-,6,Animal,2,2,0,0,45
2024,Jan-Jun 2024,Africa,Lesotho,"Maseru","Rabies virus (Inf. with)","not sampled",Domestic,"",-,-,2,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Lesotho,"Maseru","Rabies virus (Inf. with)","not sampled",Domestic,"Cattle",-,-,-,87,Animal,1,1,0,0,0
2024,Jan-Jun 2024,Africa,Lesotho,"Maseru","Rabies virus (Inf. with)","not sampled",Domestic,"Dogs",-,-,-,163,Animal,2,2,0,0,163
2024,Jan-Jun 2024,Africa,Lesotho,"Mokhotlong","Rabies virus (Inf. with)","not sampled",Domestic,"",-,-,3,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Lesotho,"Mokhotlong","Rabies virus (Inf. with)","not sampled",Domestic,"Dogs",-,-,-,38,Animal,7,7,0,2,94
2024,Jan-Jun 2024,Africa,Lesotho,"Thaba-Tseka","Rabies virus (Inf. with)","not sampled",Domestic,"",-,-,3,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Lesotho,"Thaba-Tseka","Rabies virus (Inf. with)","not sampled",Domestic,"Cats",-,-,-,11,Animal,0,0,0,0,11
2024,Jan-Jun 2024,Africa,Lesotho,"Thaba-Tseka","Rabies virus (Inf. with)","not sampled",Domestic,"Dogs",-,-,-,75,Animal,0,0,0,0,75
2024,Jan-Jun 2024,Africa,Madagascar,"Madagascar","Rabies virus (Inf. with)","RABV",Domestic,"",-,-,36,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Madagascar,"Madagascar","Rabies virus (Inf. with)","RABV",Domestic,"Cats",-,-,-,7,Animal,1,1,-,1,60
2024,Jan-Jun 2024,Africa,Madagascar,"Madagascar","Rabies virus (Inf. with)","RABV",Domestic,"Cattle",-,-,-,15,Animal,1,5,-,1,-
2024,Jan-Jun 2024,Africa,Madagascar,"Madagascar","Rabies virus (Inf. with)","RABV",Domestic,"Dogs",-,-,-,18000,Animal,85,160,-,19,560
2024,Jan-Jun 2024,Africa,Madagascar,"Madagascar","Rabies virus (Inf. with)","RABV",Domestic,"Goats",-,-,-,160,Animal,1,4,-,1,-
2024,Jan-Jun 2024,Africa,Mali,"Mali","Rabies virus (Inf. with)","not typed",Domestic,"Dogs",-,-,-,10,Animal,10,9,0,1,0
2024,Jan-Jun 2024,Africa,Mali,"Mali","Rabies virus (Inf. with)","not typed",Domestic,"Equidae",-,-,-,1,Animal,1,1,-,-,-
2024,Jan-Jun 2024,Africa,Mauritania,"Mauritania","Rabies virus (Inf. with)","not typed",Domestic,"Dogs",-,-,-,-,Animal,4,0,0,4,-
2024,Jan-Jun 2024,Africa,Morocco,"Béni Mellal-Khénifra","Rabies virus (Inf. with)","not typed",Domestic,"",-,-,2,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Morocco,"Béni Mellal-Khénifra","Rabies virus (Inf. with)","not typed",Domestic,"Equidae",-,-,-,-,Animal,1,-,-,1,-
2024,Jan-Jun 2024,Africa,Morocco,"Béni Mellal-Khénifra","Rabies virus (Inf. with)","not typed",Domestic,"Sheep",-,-,-,-,Animal,1,-,-,1,-
2024,Jan-Jun 2024,Africa,Morocco,"Casablanca-Settat","Rabies virus (Inf. with)","not typed",Domestic,"",-,-,18,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Morocco,"Casablanca-Settat","Rabies virus (Inf. with)","not typed",Domestic,"Cats",-,-,-,-,Animal,3,-,-,3,-
2024,Jan-Jun 2024,Africa,Morocco,"Casablanca-Settat","Rabies virus (Inf. with)","not typed",Domestic,"Cattle",-,-,-,-,Animal,1,-,-,1,-
2024,Jan-Jun 2024,Africa,Morocco,"Casablanca-Settat","Rabies virus (Inf. with)","not typed",Domestic,"Dogs",-,-,-,-,Animal,12,-,-,12,-
2024,Jan-Jun 2024,Africa,Morocco,"Casablanca-Settat","Rabies virus (Inf. with)","not typed",Domestic,"Equidae",-,-,-,-,Animal,2,-,-,2,-
2024,Jan-Jun 2024,Africa,Morocco,"Drâa-Tafilalet","Rabies virus (Inf. with)","not typed",Domestic,"",-,-,2,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Morocco,"Drâa-Tafilalet","Rabies virus (Inf. with)","not typed",Domestic,"Dogs",-,-,-,-,Animal,2,1,-,1,-
2024,Jan-Jun 2024,Africa,Morocco,"Fès-Meknès","Rabies virus (Inf. with)","not typed",Domestic,"",-,-,1,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Morocco,"Fès-Meknès","Rabies virus (Inf. with)","not typed",Domestic,"Dogs",-,-,-,-,Animal,1,1,-,0,-
2024,Jan-Jun 2024,Africa,Morocco,"Guelmim-Oued Noun","Rabies virus (Inf. with)","not typed",Domestic,"",-,-,2,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Morocco,"Guelmim-Oued Noun","Rabies virus (Inf. with)","not typed",Domestic,"Cats",-,-,-,-,Animal,1,1,-,-,-
2024,Jan-Jun 2024,Africa,Morocco,"Guelmim-Oued Noun","Rabies virus (Inf. with)","not typed",Domestic,"Cattle",-,-,-,-,Animal,1,1,-,0,-
2024,Jan-Jun 2024,Africa,Morocco,"Marrakech-Safi","Rabies virus (Inf. with)","not typed",Domestic,"",-,-,15,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Morocco,"Marrakech-Safi","Rabies virus (Inf. with)","not typed",Domestic,"Cats",-,-,-,-,Animal,4,-,-,4,-
2024,Jan-Jun 2024,Africa,Morocco,"Marrakech-Safi","Rabies virus (Inf. with)","not typed",Domestic,"Dogs",-,-,-,-,Animal,9,-,-,9,-
2024,Jan-Jun 2024,Africa,Morocco,"Marrakech-Safi","Rabies virus (Inf. with)","not typed",Domestic,"Equidae",-,-,-,-,Animal,2,-,-,2,-
2024,Jan-Jun 2024,Africa,Morocco,"Marrakech-Safi","Rabies virus (Inf. with)","not typed",Domestic,"Goats",-,-,-,-,Animal,1,-,-,1,-
2024,Jan-Jun 2024,Africa,Morocco,"Oriental","Rabies virus (Inf. with)","not typed",Domestic,"",-,-,1,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Morocco,"Oriental","Rabies virus (Inf. with)","not typed",Domestic,"Equidae",-,-,-,-,Animal,1,-,-,1,-
2024,Jan-Jun 2024,Africa,Morocco,"Rabat-Salé-Kénitra","Rabies virus (Inf. with)","not typed",Domestic,"",-,-,14,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Morocco,"Rabat-Salé-Kénitra","Rabies virus (Inf. with)","not typed",Domestic,"Cattle",-,-,-,-,Animal,11,3,-,8,-
2024,Jan-Jun 2024,Africa,Morocco,"Rabat-Salé-Kénitra","Rabies virus (Inf. with)","not typed",Domestic,"Dogs",-,-,-,-,Animal,4,1,-,3,-
2024,Jan-Jun 2024,Africa,Morocco,"Rabat-Salé-Kénitra","Rabies virus (Inf. with)","not typed",Domestic,"Equidae",-,-,-,-,Animal,1,-,-,1,-
2024,Jan-Jun 2024,Africa,Morocco,"Souss-Massa","Rabies virus (Inf. with)","not typed",Domestic,"",-,-,3,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Morocco,"Souss-Massa","Rabies virus (Inf. with)","not typed",Domestic,"Dogs",-,-,-,-,Animal,1,-,-,1,-
2024,Jan-Jun 2024,Africa,Morocco,"Souss-Massa","Rabies virus (Inf. with)","not typed",Domestic,"Equidae",-,-,-,-,Animal,1,-,-,1,-
2024,Jan-Jun 2024,Africa,Morocco,"Souss-Massa","Rabies virus (Inf. with)","not typed",Domestic,"Sheep",-,-,-,-,Animal,2,1,-,1,-
2024,Jan-Jun 2024,Africa,Morocco,"Tanger-Tétouan-Al Hoceïma","Rabies virus (Inf. with)","not typed",Domestic,"",-,-,3,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Morocco,"Tanger-Tétouan-Al Hoceïma","Rabies virus (Inf. with)","not typed",Domestic,"Cats",-,-,-,-,Animal,2,-,-,2,-
2024,Jan-Jun 2024,Africa,Morocco,"Tanger-Tétouan-Al Hoceïma","Rabies virus (Inf. with)","not typed",Domestic,"Dogs",-,-,-,-,Animal,1,-,-,1,-
2024,Jan-Jun 2024,Africa,Mozambique,"Cabo Delgado","Rabies virus (Inf. with)","not sampled",Domestic,"Dogs",-,-,-,420,Animal,2,0,0,2,293
2024,Jan-Jun 2024,Africa,Mozambique,"Manica","Rabies virus (Inf. with)","not typed",Domestic,"",-,-,1,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Mozambique,"Manica","Rabies virus (Inf. with)","not typed",Domestic,"Dogs",-,-,-,1567,Animal,5,0,0,5,482
2024,Jan-Jun 2024,Africa,Mozambique,"Nampula","Rabies virus (Inf. with)","not typed",Domestic,"Dogs",-,-,-,203,Animal,3,0,0,3,500
2024,Jan-Jun 2024,Africa,Mozambique,"Sofala","Rabies virus (Inf. with)","not typed",Domestic,"",-,-,1,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Mozambique,"Sofala","Rabies virus (Inf. with)","not typed",Domestic,"Dogs",-,-,-,240,Animal,1,0,0,1,0
2024,Jan-Jun 2024,Africa,Namibia,"Erongo","Rabies virus (Inf. with)","not sampled",Wild,"",-,-,4,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Namibia,"Erongo","Rabies virus (Inf. with)","not sampled",Wild,"Eland",-,-,-,1,Animal,1,-,-,1,-
2024,Jan-Jun 2024,Africa,Namibia,"Erongo","Rabies virus (Inf. with)","not sampled",Wild,"Greater kudu",-,-,-,3,Animal,3,-,-,3,-
2024,Jan-Jun 2024,Africa,Namibia,"Kavango","Rabies virus (Inf. with)","not sampled",Domestic,"",-,-,1,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Namibia,"Kavango","Rabies virus (Inf. with)","not sampled",Domestic,"Dogs",-,-,-,3,Animal,1,-,-,1,-
2024,Jan-Jun 2024,Africa,Namibia,"Khomas","Rabies virus (Inf. with)","not sampled",Domestic,"",-,-,1,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Namibia,"Khomas","Rabies virus (Inf. with)","not sampled",Domestic,"Cattle",-,-,-,121,Animal,2,-,-,2,-
2024,Jan-Jun 2024,Africa,Namibia,"Khomas","Rabies virus (Inf. with)","not sampled",Wild,"",-,-,3,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Namibia,"Khomas","Rabies virus (Inf. with)","not sampled",Wild,"Greater kudu",-,-,-,12,Animal,12,-,-,12,-
2024,Jan-Jun 2024,Africa,Namibia,"Kunene","Rabies virus (Inf. with)","not sampled",Domestic,"",-,-,13,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Namibia,"Kunene","Rabies virus (Inf. with)","not sampled",Domestic,"Cattle",-,-,-,323,Animal,5,0,0,5,0
2024,Jan-Jun 2024,Africa,Namibia,"Kunene","Rabies virus (Inf. with)","not sampled",Domestic,"Dogs",-,-,-,7,Animal,4,0,-,4,-
2024,Jan-Jun 2024,Africa,Namibia,"Kunene","Rabies virus (Inf. with)","not sampled",Domestic,"Goats",-,-,-,1360,Animal,13,0,0,13,-
2024,Jan-Jun 2024,Africa,Namibia,"Kunene","Rabies virus (Inf. with)","not sampled",Domestic,"Swine",-,-,-,1,Animal,1,0,0,1,-
2024,Jan-Jun 2024,Africa,Namibia,"Kunene","Rabies virus (Inf. with)","not sampled",Wild,"",-,-,1,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Namibia,"Kunene","Rabies virus (Inf. with)","not sampled",Wild,"Greater kudu",-,-,-,2,Animal,2,0,0,2,-
2024,Jan-Jun 2024,Africa,Namibia,"Ohangwena","Rabies virus (Inf. with)","not sampled",Domestic,"",-,-,6,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Namibia,"Ohangwena","Rabies virus (Inf. with)","not sampled",Domestic,"Cats",-,-,-,1,Animal,1,-,-,1,-
2024,Jan-Jun 2024,Africa,Namibia,"Ohangwena","Rabies virus (Inf. with)","not sampled",Domestic,"Cattle",-,-,-,18,Animal,2,-,-,2,-
2024,Jan-Jun 2024,Africa,Namibia,"Ohangwena","Rabies virus (Inf. with)","not sampled",Domestic,"Dogs",-,-,-,2,Animal,2,-,-,2,-
2024,Jan-Jun 2024,Africa,Namibia,"Ohangwena","Rabies virus (Inf. with)","not sampled",Domestic,"Swine",-,-,-,12,Animal,1,-,-,1,-
2024,Jan-Jun 2024,Africa,Namibia,"Omaheke","Rabies virus (Inf. with)","not sampled",Domestic,"",-,-,8,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Namibia,"Omaheke","Rabies virus (Inf. with)","not sampled",Domestic,"Cattle",-,-,-,555,Animal,8,-,-,8,-
2024,Jan-Jun 2024,Africa,Namibia,"Omaheke","Rabies virus (Inf. with)","not sampled",Domestic,"Dogs",-,-,-,6,Animal,3,-,-,3,-
2024,Jan-Jun 2024,Africa,Namibia,"Omaheke","Rabies virus (Inf. with)","not sampled",Domestic,"Goats",-,-,-,1028,Animal,4,-,-,4,-
2024,Jan-Jun 2024,Africa,Namibia,"Omaheke","Rabies virus (Inf. with)","not sampled",Wild,"",-,-,4,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Namibia,"Omaheke","Rabies virus (Inf. with)","not sampled",Wild,"Greater kudu",-,-,-,10,Animal,10,-,-,10,-
2024,Jan-Jun 2024,Africa,Namibia,"Omusati","Rabies virus (Inf. with)","not sampled",Domestic,"",-,-,5,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Namibia,"Omusati","Rabies virus (Inf. with)","not sampled",Domestic,"Cats",-,-,-,1,Animal,1,0,-,1,-
2024,Jan-Jun 2024,Africa,Namibia,"Omusati","Rabies virus (Inf. with)","not sampled",Domestic,"Cattle",-,-,-,15,Animal,1,0,-,1,-
2024,Jan-Jun 2024,Africa,Namibia,"Omusati","Rabies virus (Inf. with)","not sampled",Domestic,"Dogs",-,-,-,1,Animal,1,0,-,1,-
2024,Jan-Jun 2024,Africa,Namibia,"Omusati","Rabies virus (Inf. with)","not sampled",Domestic,"Goats",-,-,-,85,Animal,2,0,-,2,-
2024,Jan-Jun 2024,Africa,Namibia,"Oshana","Rabies virus (Inf. with)","not sampled",Domestic,"",-,-,4,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Namibia,"Oshana","Rabies virus (Inf. with)","not sampled",Domestic,"Dogs",-,-,-,11,Animal,5,0,-,5,-
2024,Jan-Jun 2024,Africa,Namibia,"Oshikoto","Rabies virus (Inf. with)","not sampled",Domestic,"",-,-,4,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Namibia,"Oshikoto","Rabies virus (Inf. with)","not sampled",Domestic,"Cattle",-,-,-,83,Animal,3,-,-,3,-
2024,Jan-Jun 2024,Africa,Namibia,"Oshikoto","Rabies virus (Inf. with)","not sampled",Domestic,"Dogs",-,-,-,2,Animal,2,-,-,2,-
2024,Jan-Jun 2024,Africa,Namibia,"Oshikoto","Rabies virus (Inf. with)","not sampled",Wild,"",-,-,1,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Namibia,"Oshikoto","Rabies virus (Inf. with)","not sampled",Wild,"Black-backed Jackal",-,-,-,2,Animal,2,-,-,2,-
2024,Jan-Jun 2024,Africa,Namibia,"Otjozondjupa","Rabies virus (Inf. with)","not sampled",Domestic,"",-,-,7,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Namibia,"Otjozondjupa","Rabies virus (Inf. with)","not sampled",Domestic,"Cattle",-,-,-,296,Animal,4,0,-,4,-
2024,Jan-Jun 2024,Africa,Namibia,"Otjozondjupa","Rabies virus (Inf. with)","not sampled",Domestic,"Dogs",-,-,-,1,Animal,1,-,-,1,-
2024,Jan-Jun 2024,Africa,Namibia,"Otjozondjupa","Rabies virus (Inf. with)","not sampled",Domestic,"Goats",-,-,-,63,Animal,1,-,-,1,-
2024,Jan-Jun 2024,Africa,Namibia,"Otjozondjupa","Rabies virus (Inf. with)","not sampled",Domestic,"Sheep",-,-,-,250,Animal,5,-,-,5,-
2024,Jan-Jun 2024,Africa,Namibia,"Otjozondjupa","Rabies virus (Inf. with)","not sampled",Wild,"",-,-,18,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Namibia,"Otjozondjupa","Rabies virus (Inf. with)","not sampled",Wild,"Black-backed Jackal",-,-,-,1,Animal,1,-,-,1,-
2024,Jan-Jun 2024,Africa,Namibia,"Otjozondjupa","Rabies virus (Inf. with)","not sampled",Wild,"Greater kudu",-,-,-,452,Animal,26,-,-,26,-
2024,Jan-Jun 2024,Africa,Namibia,"Otjozondjupa","Rabies virus (Inf. with)","not sampled",Wild,"Hartebeest",-,-,-,1,Animal,1,-,-,1,-
2024,Jan-Jun 2024,Africa,Nigeria,"Akwa Ibom","Rabies virus (Inf. with)","RABV",Domestic,"",-,-,1,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Nigeria,"Akwa Ibom","Rabies virus (Inf. with)","RABV",Domestic,"Cats",-,-,-,15,Animal,1,0,0,1,0
2024,Jan-Jun 2024,Africa,Nigeria,"Bauchi","Rabies virus (Inf. with)","RABV",Domestic,"",-,-,3,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Nigeria,"Bauchi","Rabies virus (Inf. with)","RABV",Domestic,"Dogs",-,-,-,78,Animal,3,3,0,1,0
2024,Jan-Jun 2024,Africa,Nigeria,"Cross River","Rabies virus (Inf. with)","RABV",Domestic,"",-,-,1,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Nigeria,"Cross River","Rabies virus (Inf. with)","RABV",Domestic,"Dogs",-,-,-,38,Animal,1,1,0,0,0
2024,Jan-Jun 2024,Africa,Nigeria,"Delta","Rabies virus (Inf. with)","RABV",Domestic,"",-,-,2,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Nigeria,"Delta","Rabies virus (Inf. with)","RABV",Domestic,"Dogs",-,-,-,42,Animal,2,2,0,0,0
2024,Jan-Jun 2024,Africa,Nigeria,"Ebonyi","Rabies virus (Inf. with)","RABV",Domestic,"",-,-,1,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Nigeria,"Ebonyi","Rabies virus (Inf. with)","RABV",Domestic,"Dogs",-,-,-,17,Animal,1,1,0,0,0
2024,Jan-Jun 2024,Africa,Nigeria,"Federal Capital Territory","Rabies virus (Inf. with)","RABV",Domestic,"",-,-,1,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Nigeria,"Federal Capital Territory","Rabies virus (Inf. with)","RABV",Domestic,"Dogs",-,-,-,3,Animal,1,1,0,0,0
2024,Jan-Jun 2024,Africa,Nigeria,"Gombe","Rabies virus (Inf. with)","RABV",Domestic,"",-,-,5,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Nigeria,"Gombe","Rabies virus (Inf. with)","RABV",Domestic,"Dogs",-,-,-,79,Animal,5,4,0,1,0
2024,Jan-Jun 2024,Africa,Nigeria,"Gombe","Rabies virus (Inf. with)","RABV",Domestic,"Sheep",-,-,-,37,Animal,1,1,0,0,0
2024,Jan-Jun 2024,Africa,Nigeria,"Kaduna","Rabies virus (Inf. with)","RABV",Domestic,"",-,-,5,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Nigeria,"Kaduna","Rabies virus (Inf. with)","RABV",Domestic,"Dogs",-,-,-,137,Animal,6,5,0,1,0
2024,Jan-Jun 2024,Africa,Nigeria,"Kano","Rabies virus (Inf. with)","RABV",Domestic,"",-,-,9,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Nigeria,"Kano","Rabies virus (Inf. with)","RABV",Domestic,"Dogs",-,-,-,267,Animal,10,8,0,2,0
2024,Jan-Jun 2024,Africa,Nigeria,"Kebbi","Rabies virus (Inf. with)","RABV",Domestic,"",-,-,3,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Nigeria,"Kebbi","Rabies virus (Inf. with)","RABV",Domestic,"Dogs",-,-,-,75,Animal,3,3,0,0,0
2024,Jan-Jun 2024,Africa,Nigeria,"Niger","Rabies virus (Inf. with)","RABV",Domestic,"",-,-,2,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Nigeria,"Niger","Rabies virus (Inf. with)","RABV",Domestic,"Dogs",-,-,-,50,Animal,2,1,0,1,0
2024,Jan-Jun 2024,Africa,Nigeria,"Ogun","Rabies virus (Inf. with)","RABV",Domestic,"",-,-,1,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Nigeria,"Ogun","Rabies virus (Inf. with)","RABV",Domestic,"Cattle",-,-,-,75,Animal,1,1,0,0,0
2024,Jan-Jun 2024,Africa,Nigeria,"Plateau","Rabies virus (Inf. with)","RABV",Domestic,"",-,-,45,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Nigeria,"Plateau","Rabies virus (Inf. with)","RABV",Domestic,"Dogs",-,-,-,823,Animal,45,38,0,7,0
2024,Jan-Jun 2024,Africa,Nigeria,"Taraba","Rabies virus (Inf. with)","RABV",Domestic,"",-,-,1,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Nigeria,"Taraba","Rabies virus (Inf. with)","RABV",Domestic,"Dogs",-,-,-,26,Animal,0,0,0,1,0
2024,Jan-Jun 2024,Africa,Nigeria,"Yobe","Rabies virus (Inf. with)","RABV",Domestic,"",-,-,2,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Nigeria,"Yobe","Rabies virus (Inf. with)","RABV",Domestic,"Dogs",-,-,-,47,Animal,2,1,0,1,0
2024,Jan-Jun 2024,Africa,Nigeria,"Zamfara","Rabies virus (Inf. with)","RABV",Domestic,"",-,-,1,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Nigeria,"Zamfara","Rabies virus (Inf. with)","RABV",Domestic,"Dogs",-,-,-,21,Animal,1,1,0,0,0
2024,Jan-Jun 2024,Africa,Senegal,"Thiès","Rabies virus (Inf. with)","not typed",Domestic,"",-,-,2,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Senegal,"Thiès","Rabies virus (Inf. with)","not typed",Domestic,"Cattle",-,-,-,10,Animal,1,-,-,1,-
2024,Jan-Jun 2024,Africa,Senegal,"Thiès","Rabies virus (Inf. with)","not typed",Domestic,"Dogs",-,-,-,1,Animal,1,-,-,1,-
2024,Jan-Jun 2024,Africa,South Africa,"Eastern Cape","Rabies virus (Inf. with)","RABV",Domestic,"",-,-,34,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,South Africa,"Eastern Cape","Rabies virus (Inf. with)","RABV",Domestic,"Cats",-,-,-,2,Animal,1,0,0,0,0
2024,Jan-Jun 2024,Africa,South Africa,"Eastern Cape","Rabies virus (Inf. with)","RABV",Domestic,"Cattle",-,-,-,-,Animal,3,1,0,2,170
2024,Jan-Jun 2024,Africa,South Africa,"Eastern Cape","Rabies virus (Inf. with)","RABV",Domestic,"Dogs",-,-,-,-,Animal,27,18,0,9,532
2024,Jan-Jun 2024,Africa,South Africa,"Eastern Cape","Rabies virus (Inf. with)","RABV",Domestic,"Goats",-,-,-,-,Animal,2,1,0,1,10
2024,Jan-Jun 2024,Africa,South Africa,"Eastern Cape","Rabies virus (Inf. with)","RABV",Domestic,"Sheep",-,-,-,-,Animal,5,2,0,3,88
2024,Jan-Jun 2024,Africa,South Africa,"Free State","Rabies virus (Inf. with)","RABV",Domestic,"",-,-,8,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,South Africa,"Free State","Rabies virus (Inf. with)","RABV",Domestic,"Cats",-,-,-,39,Animal,3,0,0,3,6
2024,Jan-Jun 2024,Africa,South Africa,"Free State","Rabies virus (Inf. with)","RABV",Domestic,"Cattle",-,-,-,100,Animal,3,0,0,2,99
2024,Jan-Jun 2024,Africa,South Africa,"Free State","Rabies virus (Inf. with)","RABV",Domestic,"Dogs",-,-,-,-,Animal,2,1,0,1,164
2024,Jan-Jun 2024,Africa,South Africa,"Free State","Rabies virus (Inf. with)","RABV",Wild,"",-,-,5,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,South Africa,"Free State","Rabies virus (Inf. with)","RABV",Wild,"Aardwolf",-,-,-,-,Animal,3,2,0,1,0
2024,Jan-Jun 2024,Africa,South Africa,"Free State","Rabies virus (Inf. with)","RABV",Wild,"Slender Mongoose",-,-,-,-,Animal,2,2,0,0,0
2024,Jan-Jun 2024,Africa,South Africa,"Free State","Rabies virus (Inf. with)","RABV",Wild,"Yellow Mongoose",-,-,-,-,Animal,1,1,0,0,0
2024,Jan-Jun 2024,Africa,South Africa,"Gauteng","Rabies virus (Inf. with)","RABV",Domestic,"",-,-,1,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,South Africa,"Gauteng","Rabies virus (Inf. with)","RABV",Domestic,"Equidae",-,-,-,-,Animal,1,0,0,1,0
2024,Jan-Jun 2024,Africa,South Africa,"KwaZulu-Natal","Rabies virus (Inf. with)","RABV",Domestic,"",-,-,36,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,South Africa,"KwaZulu-Natal","Rabies virus (Inf. with)","RABV",Domestic,"Cattle",-,-,-,-,Animal,4,4,0,0,0
2024,Jan-Jun 2024,Africa,South Africa,"KwaZulu-Natal","Rabies virus (Inf. with)","RABV",Domestic,"Dogs",-,-,-,12,Animal,32,26,0,6,32
2024,Jan-Jun 2024,Africa,South Africa,"Limpopo","Rabies virus (Inf. with)","RABV",Domestic,"",-,-,8,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,South Africa,"Limpopo","Rabies virus (Inf. with)","RABV",Domestic,"Cattle",-,-,-,508,Animal,4,0,0,4,0
2024,Jan-Jun 2024,Africa,South Africa,"Limpopo","Rabies virus (Inf. with)","RABV",Domestic,"Dogs",-,-,-,11,Animal,10,7,0,3,0
2024,Jan-Jun 2024,Africa,South Africa,"Mpumalanga","Rabies virus (Inf. with)","RABV",Domestic,"",-,-,1,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,South Africa,"Mpumalanga","Rabies virus (Inf. with)","RABV",Domestic,"Sheep",-,-,-,87,Animal,1,1,0,0,0
2024,Jan-Jun 2024,Africa,South Africa,"Mpumalanga","Rabies virus (Inf. with)","RABV",Wild,"",-,-,3,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,South Africa,"Mpumalanga","Rabies virus (Inf. with)","RABV",Wild,"Suricate",-,-,-,-,Animal,4,0,0,4,0
2024,Jan-Jun 2024,Africa,South Africa,"North West","Rabies virus (Inf. with)","RABV",Domestic,"",-,-,12,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,South Africa,"North West","Rabies virus (Inf. with)","RABV",Domestic,"Cattle",-,-,-,6400,Animal,9,1,0,8,829
2024,Jan-Jun 2024,Africa,South Africa,"North West","Rabies virus (Inf. with)","RABV",Domestic,"Dogs",-,-,-,-,Animal,3,0,0,3,23
