Year,Semester,World region,Country,Administrative Division,Disease,Serotype/Subtype/Genotype,Animal Category,Species,Event_id,Outbreak_id,New outbreaks,Susceptible,Measuring units,Cases,Killed and disposed of,Slaughtered,Deaths,Vaccinated
2009,Jul-Dec 2009,Asia,Türkiye (Rep. of),"Isparta","Rabies virus (Inf. with)","",Both animal categories,"",-,-,3,-,-,-,-,-,-,-
2009,Jul-Dec 2009,Asia,Türkiye (Rep. of),"Isparta","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,75,Animal,3,1,0,2,0
2009,Jul-Dec 2009,Asia,Türkiye (Rep. of),"Isparta","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,1,0,0,1,0
2009,Jul-Dec 2009,Asia,Türkiye (Rep. of),"Istanbul (2005-2009)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,10,-,-,-,-,-,-,-
2009,Jul-Dec 2009,Asia,Türkiye (Rep. of),"Istanbul (2005-2009)","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,-,Animal,1,1,0,0,0
2009,Jul-Dec 2009,Asia,Türkiye (Rep. of),"Istanbul (2005-2009)","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,87,Animal,9,2,0,7,176
2009,Jul-Dec 2009,Asia,Türkiye (Rep. of),"Istanbul (2005-2009)","Rabies virus (Inf. with)","",Domestic,"Sheep",-,-,-,1,Animal,0,0,0,0,0
2009,Jul-Dec 2009,Asia,Türkiye (Rep. of),"Izmir","Rabies virus (Inf. with)","",Both animal categories,"",-,-,3,-,-,-,-,-,-,-
2009,Jul-Dec 2009,Asia,Türkiye (Rep. of),"Izmir","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,-,Animal,1,0,0,1,152
2009,Jul-Dec 2009,Asia,Türkiye (Rep. of),"Izmir","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,1,0,0,1,0
2009,Jul-Dec 2009,Asia,Türkiye (Rep. of),"Izmir","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,1,0,0,1,0
2009,Jul-Dec 2009,Asia,Türkiye (Rep. of),"Kutahya","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2009,Jul-Dec 2009,Asia,Türkiye (Rep. of),"Kutahya","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,1,0,0,1,0
2009,Jul-Dec 2009,Asia,Türkiye (Rep. of),"Kutahya","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,1,0,0,1,23
2009,Jul-Dec 2009,Asia,Türkiye (Rep. of),"Malatya","Rabies virus (Inf. with)","",Both animal categories,"",-,-,9,-,-,-,-,-,-,-
2009,Jul-Dec 2009,Asia,Türkiye (Rep. of),"Malatya","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,-,Animal,1,0,0,1,0
2009,Jul-Dec 2009,Asia,Türkiye (Rep. of),"Malatya","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,3,Animal,4,3,0,1,0
2009,Jul-Dec 2009,Asia,Türkiye (Rep. of),"Malatya","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,1,Animal,3,2,0,1,0
2009,Jul-Dec 2009,Asia,Türkiye (Rep. of),"Malatya","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,1,Animal,0,0,0,0,0
2009,Jul-Dec 2009,Asia,Türkiye (Rep. of),"Malatya","Rabies virus (Inf. with)","",Domestic,"Goats",-,-,-,3,Animal,0,0,0,0,0
2009,Jul-Dec 2009,Asia,Türkiye (Rep. of),"Malatya","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,1,0,0,1,0
2009,Jul-Dec 2009,Asia,Türkiye (Rep. of),"Manisa","Rabies virus (Inf. with)","",Both animal categories,"",-,-,3,-,-,-,-,-,-,-
2009,Jul-Dec 2009,Asia,Türkiye (Rep. of),"Manisa","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,-,Animal,1,0,0,1,0
2009,Jul-Dec 2009,Asia,Türkiye (Rep. of),"Manisa","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,-,0,0,0,334
2009,Jul-Dec 2009,Asia,Türkiye (Rep. of),"Manisa","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,1,Animal,1,0,0,1,11
2009,Jul-Dec 2009,Asia,Türkiye (Rep. of),"Manisa","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,-,Animal,-,0,0,0,21
2009,Jul-Dec 2009,Asia,Türkiye (Rep. of),"Mugla","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2009,Jul-Dec 2009,Asia,Türkiye (Rep. of),"Mugla","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,-,Animal,0,0,0,0,14
2009,Jul-Dec 2009,Asia,Türkiye (Rep. of),"Mugla","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,1,0,0,1,63
2009,Jul-Dec 2009,Asia,Türkiye (Rep. of),"Mugla","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,2,Animal,0,0,0,0,38
2009,Jul-Dec 2009,Asia,Türkiye (Rep. of),"Mugla","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,1,Animal,0,0,0,0,109
2009,Jul-Dec 2009,Asia,Türkiye (Rep. of),"Mugla","Rabies virus (Inf. with)","",Domestic,"Goats",-,-,-,5,Animal,0,0,0,0,413
2009,Jul-Dec 2009,Asia,Türkiye (Rep. of),"Mugla","Rabies virus (Inf. with)","",Domestic,"Sheep",-,-,-,-,Animal,0,0,0,0,264
2009,Jul-Dec 2009,Asia,Türkiye (Rep. of),"Mus","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2009,Jul-Dec 2009,Asia,Türkiye (Rep. of),"Mus","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,1,0,0,1,0
2009,Jul-Dec 2009,Asia,Türkiye (Rep. of),"Nigde (2005-2009)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2009,Jul-Dec 2009,Asia,Türkiye (Rep. of),"Nigde (2005-2009)","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,2,0,0,2,37
2009,Jul-Dec 2009,Asia,Türkiye (Rep. of),"Sanliurfa","Rabies virus (Inf. with)","",Both animal categories,"",-,-,13,-,-,-,-,-,-,-
2009,Jul-Dec 2009,Asia,Türkiye (Rep. of),"Sanliurfa","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,2,Animal,1,0,0,1,0
2009,Jul-Dec 2009,Asia,Türkiye (Rep. of),"Sanliurfa","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,11,Animal,7,4,0,3,7
2009,Jul-Dec 2009,Asia,Türkiye (Rep. of),"Sanliurfa","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,4,Animal,7,5,0,2,7
2009,Jul-Dec 2009,Asia,Türkiye (Rep. of),"Sanliurfa","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,2,Animal,1,0,0,1,0
2009,Jul-Dec 2009,Asia,Türkiye (Rep. of),"Sanliurfa","Rabies virus (Inf. with)","",Domestic,"Goats",-,-,-,-,Animal,1,0,0,1,1
2009,Jul-Dec 2009,Asia,Türkiye (Rep. of),"Sanliurfa","Rabies virus (Inf. with)","",Domestic,"Sheep",-,-,-,13,Animal,0,0,0,0,0
2009,Jul-Dec 2009,Asia,Türkiye (Rep. of),"Tunceli","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2009,Jul-Dec 2009,Asia,Türkiye (Rep. of),"Tunceli","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,1,0,0,1,0
2009,Jul-Dec 2009,Asia,Türkiye (Rep. of),"Zonguldak (2005-2009)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2009,Jul-Dec 2009,Asia,Türkiye (Rep. of),"Zonguldak (2005-2009)","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,1,Animal,1,0,0,1,0
2009,Jul-Dec 2009,Asia,Yemen,"Yemen","Rabies virus (Inf. with)","",Both animal categories,"",-,-,20,-,-,-,-,-,-,-
2009,Jul-Dec 2009,Asia,Yemen,"Yemen","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,6,Animal,4,0,0,4,0
2009,Jul-Dec 2009,Asia,Yemen,"Yemen","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,588,Animal,439,0,0,439,0
2010,Jan-Jun 2010,Asia,Armenia,"Shirak","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2010,Jan-Jun 2010,Asia,Armenia,"Shirak","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,2,Animal,2,0,0,2,0
2010,Jan-Jun 2010,Asia,Azerbaijan,"Azerbaijan","Rabies virus (Inf. with)","",Both animal categories,"",-,-,13,-,-,-,-,-,-,-
2010,Jan-Jun 2010,Asia,Azerbaijan,"Azerbaijan","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,-,Animal,1,0,0,1,0
2010,Jan-Jun 2010,Asia,Azerbaijan,"Azerbaijan","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,8,0,0,8,0
2010,Jan-Jun 2010,Asia,Azerbaijan,"Azerbaijan","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,6,0,0,6,0
2010,Jan-Jun 2010,Asia,Azerbaijan,"Azerbaijan","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,2,0,0,2,0
2010,Jan-Jun 2010,Asia,Bhutan,"Chhukha","Rabies virus (Inf. with)","",Both animal categories,"",-,-,3,-,-,-,-,-,-,-
2010,Jan-Jun 2010,Asia,Bhutan,"Chhukha","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,20,Animal,4,7,0,4,-
2010,Jan-Jun 2010,Asia,Bhutan,"Sarpang","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2010,Jan-Jun 2010,Asia,Bhutan,"Sarpang","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,2,0,0,2,-
2010,Jan-Jun 2010,Asia,China (People's Rep. of),"Chongking","Rabies virus (Inf. with)","",Both animal categories,"",-,-,3,-,-,-,-,-,-,-
2010,Jan-Jun 2010,Asia,China (People's Rep. of),"Chongking","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,4,202,0,2,150619
2010,Jan-Jun 2010,Asia,China (People's Rep. of),"Gansu","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2010,Jan-Jun 2010,Asia,China (People's Rep. of),"Gansu","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,1,Animal,1,0,0,1,0
2010,Jan-Jun 2010,Asia,China (People's Rep. of),"Guangdong","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2010,Jan-Jun 2010,Asia,China (People's Rep. of),"Guangdong","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,247,Animal,2,247,247,0,26293
2010,Jan-Jun 2010,Asia,China (People's Rep. of),"Guangxi","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2010,Jan-Jun 2010,Asia,China (People's Rep. of),"Guangxi","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,400,Animal,1,0,0,1,750
2010,Jan-Jun 2010,Asia,China (People's Rep. of),"Hebei","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2010,Jan-Jun 2010,Asia,China (People's Rep. of),"Hebei","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,107,Animal,2,107,0,0,25
2010,Jan-Jun 2010,Asia,China (People's Rep. of),"Hubei","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2010,Jan-Jun 2010,Asia,China (People's Rep. of),"Hubei","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,40,24,0,16,0
2010,Jan-Jun 2010,Asia,China (People's Rep. of),"Hunan","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2010,Jan-Jun 2010,Asia,China (People's Rep. of),"Hunan","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,1,1,0,0,0
2010,Jan-Jun 2010,Asia,China (People's Rep. of),"Inner Mongolia","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2010,Jan-Jun 2010,Asia,China (People's Rep. of),"Inner Mongolia","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,50,Animal,12,12,0,0,50
2010,Jan-Jun 2010,Asia,China (People's Rep. of),"Shaanxi","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2010,Jan-Jun 2010,Asia,China (People's Rep. of),"Shaanxi","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,3,0,0,3,0
2010,Jan-Jun 2010,Asia,China (People's Rep. of),"Sichuan","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2010,Jan-Jun 2010,Asia,China (People's Rep. of),"Sichuan","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,1,0,0,1,32
2010,Jan-Jun 2010,Asia,China (People's Rep. of),"Yunnan","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2010,Jan-Jun 2010,Asia,China (People's Rep. of),"Yunnan","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,4,1,0,3,24986
2010,Jan-Jun 2010,Asia,China (People's Rep. of),"Zhejiang","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2010,Jan-Jun 2010,Asia,China (People's Rep. of),"Zhejiang","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,1,110,0,0,79
2010,Jan-Jun 2010,Asia,Georgia,"Imereti","Rabies virus (Inf. with)","",Both animal categories,"",-,-,4,-,-,-,-,-,-,-
2010,Jan-Jun 2010,Asia,Georgia,"Imereti","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,195,Animal,2,0,0,2,200
2010,Jan-Jun 2010,Asia,Georgia,"Imereti","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,184,Animal,5,0,0,5,200
2010,Jan-Jun 2010,Asia,Georgia,"Kakheti","Rabies virus (Inf. with)","",Both animal categories,"",-,-,7,-,-,-,-,-,-,-
2010,Jan-Jun 2010,Asia,Georgia,"Kakheti","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,271,Animal,11,0,0,11,350
2010,Jan-Jun 2010,Asia,Georgia,"Kvemo Kartli","Rabies virus (Inf. with)","",Both animal categories,"",-,-,4,-,-,-,-,-,-,-
2010,Jan-Jun 2010,Asia,Georgia,"Kvemo Kartli","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,135,Animal,4,0,0,4,160
2010,Jan-Jun 2010,Asia,Georgia,"Mtskheta-Mtianeti","Rabies virus (Inf. with)","",Both animal categories,"",-,-,5,-,-,-,-,-,-,-
2010,Jan-Jun 2010,Asia,Georgia,"Mtskheta-Mtianeti","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,78,Animal,1,0,0,1,80
2010,Jan-Jun 2010,Asia,Georgia,"Mtskheta-Mtianeti","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,88,Animal,3,0,0,3,100
2010,Jan-Jun 2010,Asia,Georgia,"Mtskheta-Mtianeti","Rabies virus (Inf. with)","",Domestic,"Sheep/goats (mixed herd)",-,-,-,80,Animal,1,0,0,1,100
2010,Jan-Jun 2010,Asia,Georgia,"Mtskheta-Mtianeti","Rabies virus (Inf. with)","",Domestic,"Swine",-,-,-,45,Animal,1,0,0,1,50
2010,Jan-Jun 2010,Asia,Georgia,"Samegrelo - Zemo Svaneti","Rabies virus (Inf. with)","",Both animal categories,"",-,-,3,-,-,-,-,-,-,-
2010,Jan-Jun 2010,Asia,Georgia,"Samegrelo - Zemo Svaneti","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,137,Animal,3,0,0,3,150
2010,Jan-Jun 2010,Asia,Georgia,"Samtskhe-Javakheti","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,60,Animal,1,0,0,1,80
2010,Jan-Jun 2010,Asia,Georgia,"Tbilisi","Rabies virus (Inf. with)","",Both animal categories,"",-,-,13,-,-,-,-,-,-,-
2010,Jan-Jun 2010,Asia,Georgia,"Tbilisi","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,45,Animal,1,0,0,1,50
2010,Jan-Jun 2010,Asia,Georgia,"Tbilisi","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,298,Animal,15,0,0,15,360
2010,Jan-Jun 2010,Asia,India,"Himachal Pradesh","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2010,Jan-Jun 2010,Asia,India,"Himachal Pradesh","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,4,-,-,4,-
2010,Jan-Jun 2010,Asia,India,"Jharkhand","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2010,Jan-Jun 2010,Asia,India,"Jharkhand","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,12,-,-,12,-
2010,Jan-Jun 2010,Asia,India,"Karnataka","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2010,Jan-Jun 2010,Asia,India,"Karnataka","Rabies virus (Inf. with)","",Domestic,"Buffaloes",-,-,-,-,Animal,8,-,-,8,-
2010,Jan-Jun 2010,Asia,India,"Karnataka","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,11,-,-,11,-
2010,Jan-Jun 2010,Asia,India,"Maharashtra","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2010,Jan-Jun 2010,Asia,India,"Maharashtra","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,9,-,-,9,-
2010,Jan-Jun 2010,Asia,India,"Manipur","Rabies virus (Inf. with)","",Both animal categories,"",-,-,3,-,-,-,-,-,-,-
2010,Jan-Jun 2010,Asia,India,"Manipur","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,3,-,-,3,-
2010,Jan-Jun 2010,Asia,India,"Meghalaya","Rabies virus (Inf. with)","",Both animal categories,"",-,-,20,-,-,-,-,-,-,-
2010,Jan-Jun 2010,Asia,India,"Meghalaya","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,71,-,-,71,-
2010,Jan-Jun 2010,Asia,India,"Nagaland","Rabies virus (Inf. with)","",Both animal categories,"",-,-,7,-,-,-,-,-,-,-
2010,Jan-Jun 2010,Asia,India,"Nagaland","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,47,-,-,47,-
2010,Jan-Jun 2010,Asia,India,"Nagaland","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,90,-,-,90,-
2010,Jan-Jun 2010,Asia,India,"Tripura","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2010,Jan-Jun 2010,Asia,India,"Tripura","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,10,-,-,10,-
2010,Jan-Jun 2010,Asia,India,"West Bengal","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2010,Jan-Jun 2010,Asia,India,"West Bengal","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,1,-,-,1,-
2010,Jan-Jun 2010,Asia,Indonesia,"Bali","Rabies virus (Inf. with)","RABV",Domestic,"Cats",-,-,-,-,Animal,1,0,0,1,-
2010,Jan-Jun 2010,Asia,Indonesia,"Bali","Rabies virus (Inf. with)","RABV",Domestic,"Cattle",-,-,-,-,Animal,1,-,-,1,-
2010,Jan-Jun 2010,Asia,Indonesia,"Bali","Rabies virus (Inf. with)","RABV",Domestic,"Dogs",-,-,-,-,Animal,189,0,0,189,-
2010,Jan-Jun 2010,Asia,Indonesia,"Bali","Rabies virus (Inf. with)","RABV",Domestic,"Swine",-,-,-,-,Animal,1,0,0,1,-
2010,Jan-Jun 2010,Asia,Indonesia,"Banten","Rabies virus (Inf. with)","RABV",Domestic,"Dogs",-,-,-,-,Animal,3,0,0,3,-
2010,Jan-Jun 2010,Asia,Indonesia,"Jambi","Rabies virus (Inf. with)","RABV",Domestic,"Dogs",-,-,-,-,Animal,25,0,0,25,-
2010,Jan-Jun 2010,Asia,Indonesia,"Kalimantan Tengah","Rabies virus (Inf. with)","RABV",Domestic,"Dogs",-,-,-,-,Animal,6,0,0,6,-
2010,Jan-Jun 2010,Asia,Indonesia,"Nusa Tenggara Timur","Rabies virus (Inf. with)","RABV",Domestic,"Dogs",-,-,-,-,Animal,16,0,0,16,-
2010,Jan-Jun 2010,Asia,Indonesia,"Riau","Rabies virus (Inf. with)","RABV",Domestic,"Cats",-,-,-,-,Animal,1,0,0,1,-
2010,Jan-Jun 2010,Asia,Indonesia,"Riau","Rabies virus (Inf. with)","RABV",Domestic,"Dogs",-,-,-,-,Animal,18,0,0,18,-
2010,Jan-Jun 2010,Asia,Indonesia,"Riau","Rabies virus (Inf. with)","RABV",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,2,0,0,2,-
2010,Jan-Jun 2010,Asia,Indonesia,"Sulawesi Selatan","Rabies virus (Inf. with)","RABV",Domestic,"Cats",-,-,-,-,Animal,2,-,-,-,-
2010,Jan-Jun 2010,Asia,Indonesia,"Sulawesi Selatan","Rabies virus (Inf. with)","RABV",Domestic,"Dogs",-,-,-,-,Animal,60,0,0,36,-
2010,Jan-Jun 2010,Asia,Indonesia,"Sulawesi Tengah","Rabies virus (Inf. with)","RABV",Domestic,"Dogs",-,-,-,-,Animal,9,0,0,9,-
2010,Jan-Jun 2010,Asia,Indonesia,"Sumatera Barat","Rabies virus (Inf. with)","RABV",Domestic,"Cats",-,-,-,-,Animal,2,0,0,2,-
2010,Jan-Jun 2010,Asia,Indonesia,"Sumatera Barat","Rabies virus (Inf. with)","RABV",Domestic,"Dogs",-,-,-,-,Animal,299,0,0,299,-
2010,Jan-Jun 2010,Asia,Indonesia,"Sumatera Selatan","Rabies virus (Inf. with)","RABV",Domestic,"Dogs",-,-,-,-,Animal,2,0,0,2,-
2010,Jan-Jun 2010,Asia,Indonesia,"Sumatera Utara","Rabies virus (Inf. with)","RABV",Both animal categories,"",-,-,5,-,-,-,-,-,-,-
2010,Jan-Jun 2010,Asia,Indonesia,"Sumatera Utara","Rabies virus (Inf. with)","RABV",Domestic,"Dogs",-,-,-,-,Animal,5,0,0,5,-
2010,Jan-Jun 2010,Asia,Iran,"Ardebil","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2010,Jan-Jun 2010,Asia,Iran,"Ardebil","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,1,Animal,1,0,0,1,0
2010,Jan-Jun 2010,Asia,Iran,"Chahar Mahal&Bakhtiyari","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2010,Jan-Jun 2010,Asia,Iran,"Chahar Mahal&Bakhtiyari","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,40,Animal,1,1,0,0,0
2010,Jan-Jun 2010,Asia,Iran,"East Azarbayejan","Rabies virus (Inf. with)","",Both animal categories,"",-,-,7,-,-,-,-,-,-,-
2010,Jan-Jun 2010,Asia,Iran,"East Azarbayejan","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,2,Animal,2,2,0,0,0
2010,Jan-Jun 2010,Asia,Iran,"East Azarbayejan","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,2,Animal,2,2,0,0,0
2010,Jan-Jun 2010,Asia,Iran,"East Azarbayejan","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,2,Animal,2,1,0,1,0
2010,Jan-Jun 2010,Asia,Iran,"East Azarbayejan","Rabies virus (Inf. with)","",Domestic,"Sheep",-,-,-,1,Animal,1,1,0,0,0
2010,Jan-Jun 2010,Asia,Iran,"Fars","Rabies virus (Inf. with)","",Both animal categories,"",-,-,5,-,-,-,-,-,-,-
2010,Jan-Jun 2010,Asia,Iran,"Fars","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,54,Animal,1,1,0,0,0
2010,Jan-Jun 2010,Asia,Iran,"Fars","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,25,Animal,2,2,0,0,0
2010,Jan-Jun 2010,Asia,Iran,"Fars","Rabies virus (Inf. with)","",Domestic,"Goats",-,-,-,5000,Animal,1,1,0,0,0
2010,Jan-Jun 2010,Asia,Iran,"Fars","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,1,Animal,1,1,0,0,0
2010,Jan-Jun 2010,Asia,Iran,"Gilan","Rabies virus (Inf. with)","",Both animal categories,"",-,-,22,-,-,-,-,-,-,-
2010,Jan-Jun 2010,Asia,Iran,"Gilan","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,3321,Animal,20,10,0,10,0
2010,Jan-Jun 2010,Asia,Iran,"Gilan","Rabies virus (Inf. with)","",Domestic,"Goats",-,-,-,120,Animal,1,0,0,1,0
2010,Jan-Jun 2010,Asia,Iran,"Gilan","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,1,Animal,1,0,0,1,0
2010,Jan-Jun 2010,Asia,Iran,"Golestan","Rabies virus (Inf. with)","",Both animal categories,"",-,-,5,-,-,-,-,-,-,-
2010,Jan-Jun 2010,Asia,Iran,"Golestan","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,2474,Animal,3,0,0,3,0
2010,Jan-Jun 2010,Asia,Iran,"Golestan","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,75,Animal,2,1,0,1,0
2010,Jan-Jun 2010,Asia,Iran,"Kerman","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2010,Jan-Jun 2010,Asia,Iran,"Kerman","Rabies virus (Inf. with)","",Domestic,"Sheep",-,-,-,780,Animal,2,0,0,2,0
2010,Jan-Jun 2010,Asia,Iran,"Kermanshah","Rabies virus (Inf. with)","",Both animal categories,"",-,-,3,-,-,-,-,-,-,-
2010,Jan-Jun 2010,Asia,Iran,"Kermanshah","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,54,Animal,2,2,0,0,0
2010,Jan-Jun 2010,Asia,Iran,"Kermanshah","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,1,Animal,1,0,0,1,0
2010,Jan-Jun 2010,Asia,Iran,"Khuzestan","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2010,Jan-Jun 2010,Asia,Iran,"Khuzestan","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,775,Animal,1,1,0,0,0
